sim,set,variable,offset,eff,eff_low,eff_upp,occ
167,ranges,True-0.00,0.0,8526.75318046405,8466.707170834708,8592.69448981059,0.4579
167,ranges,Under-0.05,-0.05,8458.268797529894,8389.380964253973,8520.633228213786,0.4579
167,ranges,Under-0.10,-0.1,8389.380964253973,8295.184987817644,8458.268797529894,0.4579
167,ranges,Under-0.15,-0.15,8290.590957126367,8220.482231825015,8373.981794044048,0.4579
167,ranges,Under-0.20,-0.2,8206.189289933769,8140.742066233199,8281.3730627088,0.4579
167,ranges,Under-0.25,-0.25,8130.888268365829,8040.354796782136,8222.85556170289,0.4579
167,ranges,Under-0.30,-0.3,8096.0771945152055,7985.995843322363,8170.058462036191,0.4579
167,ranges,Under-0.35,-0.35,7983.3787059342085,7914.416134958581,8078.482798598069,0.4579
167,ranges,Under-0.40,-0.4,7898.250232347988,7829.8732474708695,8006.839175773132,0.4579
167,ranges,Under-0.45,-0.45,7782.435499752241,7653.173847151087,7879.270490878465,0.4579
167,ranges,Under-0.50,-0.5,7702.636501883577,7641.424246070505,7810.432497690742,0.4579
168,ranges,Over-0.50,0.5,8878.209219029759,8822.09302462361,8935.088343338235,0.3772
168,ranges,Over-0.45,0.45,8874.973433655012,8818.718048555293,8933.542911814591,0.3772
168,ranges,Over-0.40,0.4,8871.7295722005,8808.543188551943,8924.229227091737,0.3772
168,ranges,Over-0.35,0.35,8883.047785076167,8827.139932596336,8938.173351459056,0.3772
168,ranges,Over-0.30,0.3,8881.43694232783,8825.459701781176,8925.786409024466,0.3772
168,ranges,Over-0.25,0.25,8883.047785076167,8828.818093878715,8931.99552629713,0.3772
168,ranges,Over-0.20,0.2,8881.43694232783,8828.818093878715,8931.99552629713,0.3772
168,ranges,Over-0.15,0.15,8879.824087562887,8823.777399700832,8927.34162814887,0.3772
168,ranges,Over-0.10,0.1,8883.047785076167,8830.49418736141,8933.542911814591,0.3772
168,ranges,Over-0.05,0.05,8876.592334977346,8818.718048555293,8927.34162814887,0.3772
168,ranges,True-0.00,0.0,8878.209219029759,8823.777399700832,8925.786409024466,0.3772
168,ranges,Under-0.05,-0.05,8823.777399700832,8779.304873743946,8883.047785076167,0.3772
168,ranges,Under-0.10,-0.1,8777.565995397916,8708.079765506747,8830.49418736141,0.3772
168,ranges,Under-0.15,-0.15,8702.59826295946,8635.269848281538,8767.088156875712,0.3772
168,ranges,Under-0.20,-0.2,8646.691644281955,8582.864677819916,8704.427618607891,0.3772
168,ranges,Under-0.25,-0.25,8608.303479545804,8561.037093264742,8680.47467288718,0.3772
168,ranges,Under-0.30,-0.3,8530.821468969474,8468.810814725723,8590.733102621207,0.3772
168,ranges,Under-0.35,-0.35,8447.66717810403,8373.981794044048,8528.788491675226,0.3772
168,ranges,Under-0.40,-0.4,8380.596040341097,8299.769087149138,8432.72443919329,0.3772
168,ranges,Under-0.45,-0.45,8302.057415617099,8220.482231825015,8387.188379727753,0.3772
168,ranges,Under-0.50,-0.5,8174.90888338136,8093.571431563435,8262.817672062884,0.3772
169,ranges,Over-0.50,0.5,5732.239746539872,5290.608658135159,6098.576554345804,0.3886
169,ranges,Over-0.45,0.45,5777.699985671596,5213.76413022144,6189.952906628245,0.3886
169,ranges,Over-0.40,0.4,5855.79833281731,5472.982930936389,6201.798067538421,0.3886
169,ranges,Over-0.35,0.35,5703.220508744198,5123.801706671929,5990.08366753357,0.3886
169,ranges,Over-0.30,0.3,5802.421668888721,5311.905901851158,6178.0905560596,0.3886
169,ranges,Over-0.25,0.25,5711.518732694589,5379.903122645239,6146.374362385748,0.3886
169,ranges,Over-0.20,0.2,5839.402415540058,5230.863273725245,6110.550852931599,0.3886
169,ranges,Over-0.15,0.15,5781.823980969202,5401.101598545749,6178.0905560596,0.3886
169,ranges,Over-0.10,0.1,5851.701687153618,5256.488254069718,6189.952906628245,0.3886
169,ranges,Over-0.05,0.05,5798.305118847358,5472.982930936389,6082.585352482081,0.3886
169,ranges,True-0.00,0.0,5917.057867746702,5175.2469199876505,6233.300356715561,0.3886
169,ranges,Under-0.05,-0.05,5719.811365641013,5252.219445140221,6046.499976067007,0.3886
169,ranges,Under-0.10,-0.1,5694.916732983478,5089.452987380562,5965.802024372249,0.3886
169,ranges,Under-0.15,-0.15,5456.097427943616,4917.2014263478195,5973.902685100507,0.3886
169,ranges,Under-0.20,-0.2,5354.432498967442,5098.043847010653,5847.60348266015,0.3886
169,ranges,Under-0.25,-0.25,4852.441528985284,4407.3184845619035,5273.555213957596,0.3886
169,ranges,Under-0.30,-0.3,4506.5961460361505,4312.553472817854,5434.96620789892,0.3886
169,ranges,Under-0.35,-0.35,4562.773252766114,4351.293266012151,4981.88250050506,0.3886
169,ranges,Under-0.40,-0.4,4515.236375279332,4030.100304739317,4986.191260901724,0.3886
169,ranges,Under-0.45,-0.45,4541.162561818455,3414.580188675347,5012.034190366801,0.3886
169,ranges,Under-0.50,-0.5,4485.000069821996,3294.120040957583,4753.037863732119,0.3886
170,ranges,Over-0.50,0.5,9148.32730101465,9116.093605512422,9184.401190915538,0.4368
170,ranges,Over-0.45,0.45,9160.924460719527,9112.153517459192,9188.05380690175,0.4368
170,ranges,Over-0.40,0.4,9155.90569998668,9116.093605512422,9196.519637687732,0.4368
170,ranges,Over-0.35,0.35,9150.860153585283,9109.51812789629,9189.268084975598,0.4368
170,ranges,Over-0.30,0.3,9150.860153585283,9117.40350952585,9188.05380690175,0.4368
170,ranges,Over-0.25,0.25,9159.672275616653,9123.927168335274,9189.268084975598,0.4368
170,ranges,Over-0.20,0.2,9153.386281941306,9116.093605512422,9181.957944895688,0.4368
170,ranges,Over-0.15,0.15,9149.594568696115,9112.153517459192,9181.957944895688,0.4368
170,ranges,Over-0.10,0.1,9160.924460719527,9116.093605512422,9186.837899681723,0.4368
170,ranges,Over-0.05,0.05,9160.924460719527,9121.322870063745,9196.519637687732,0.4368
170,ranges,True-0.00,0.0,9157.16289698559,9116.093605512422,9190.480735624391,0.4368
170,ranges,Under-0.05,-0.05,9134.275794435605,9097.572694371282,9165.916546846474,0.4368
170,ranges,Under-0.10,-0.1,9081.424385339504,9027.162540251931,9116.093605512422,0.4368
170,ranges,Under-0.15,-0.15,9041.338832723915,8998.255395867402,9088.183714807306,0.4368
170,ranges,Under-0.20,-0.2,8982.037170883987,8928.89488622731,9018.568431331354,0.4368
170,ranges,Under-0.25,-0.25,8930.446185022429,8887.868258744213,8976.082834411263,0.4368
170,ranges,Under-0.30,-0.3,8852.096022642543,8810.24420985865,8891.071879905994,0.4368
170,ranges,Under-0.35,-0.35,8800.006719304498,8747.67939445328,8842.169089071514,0.4368
170,ranges,Under-0.40,-0.4,8726.209646033947,8673.029556648906,8774.081878616367,0.4368
170,ranges,Under-0.45,-0.45,8637.179094954074,8584.835218569613,8706.254785568377,0.4368
170,ranges,Under-0.50,-0.5,8540.951399773914,8477.201635956359,8590.733102621207,0.4368
171,ranges,Over-0.10,0.1,8201.404773389075,8135.820280625816,8267.471493824238,0.9197
171,ranges,Over-0.05,0.05,8201.404773389075,8118.513445473807,8279.062366831486,0.9197
171,ranges,True-0.00,0.0,8196.610141057214,8125.9460217119495,8285.986985323012,0.9197
171,ranges,Under-0.05,-0.05,8116.030794593396,8048.026936735919,8194.20902877914,0.9197
171,ranges,Under-0.10,-0.1,8086.038703691083,8006.839175773132,8153.00184004943,0.9197
171,ranges,Under-0.15,-0.15,8032.659342687151,7949.118435595352,8116.030794593396,0.9197
171,ranges,Under-0.20,-0.2,7881.989769333653,7821.557334642978,7980.758961554054,0.9197
171,ranges,Under-0.25,-0.25,7821.557334642978,7725.648041720844,7930.4875954161,0.9197
171,ranges,Under-0.30,-0.3,7722.780871174416,7638.480218693941,7835.403997488412,0.9197
171,ranges,Under-0.35,-0.35,7650.240423165426,7542.872162309321,7757.012147135712,0.9197
171,ranges,Under-0.40,-0.4,7481.74070978475,7375.395927029008,7594.001740774148,0.9197
171,ranges,Under-0.45,-0.45,7321.085461234979,7236.56500841683,7441.438831176084,0.9197
171,ranges,Under-0.50,-0.5,7256.225526312719,7089.558094180022,7372.222137955205,0.9197
172,ranges,Over-0.50,0.5,8908.549065796858,8840.507421603146,9001.179680961557,0.0833
172,ranges,Over-0.45,0.45,8921.108967753276,8835.51007835258,8992.38427543643,0.0833
172,ranges,Over-0.40,0.4,8917.980836040348,8855.388634185418,8992.38427543643,0.0833
172,ranges,Over-0.35,0.35,8924.229227091737,8838.843698485596,8987.961147931359,0.0833
172,ranges,Over-0.30,0.3,8921.108967753276,8845.4862640149,8999.718476533844,0.0833
172,ranges,Over-0.25,0.25,8928.89488622731,8843.828702629091,9004.096468176365,0.0833
172,ranges,Over-0.20,0.2,8939.712931584323,8840.507421603146,8996.790437193331,0.0833
172,ranges,Over-0.15,0.15,8928.89488622731,8847.141774968588,8995.323598742734,0.0833
172,ranges,Over-0.10,0.1,8916.413813640662,8852.096022642543,8971.5970905999,0.0833
172,ranges,Over-0.05,0.05,8928.89488622731,8840.507421603146,8980.551437383237,0.0833
172,ranges,True-0.00,0.0,8914.84481786463,8845.4862640149,8985.002947261568,0.0833
172,ranges,Under-0.05,-0.05,8883.047785076167,8805.134878566207,8935.088343338235,0.0833
172,ranges,Under-0.10,-0.1,8848.795237230412,8789.693730975021,8939.712931584323,0.0833
172,ranges,Under-0.15,-0.15,8801.718200592808,8731.60624586908,8891.071879905994,0.0833
172,ranges,Under-0.20,-0.2,8667.422448741747,8594.653592542918,8751.227529659052,0.0833
172,ranges,Under-0.25,-0.25,8633.358352237668,8538.930069302258,8715.357848399006,0.0833
172,ranges,Under-0.30,-0.3,8584.835218569613,8481.382814320938,8659.915193010818,0.0833
172,ranges,Under-0.35,-0.35,8428.433496074837,8318.006367774602,8542.970405447995,0.0833
172,ranges,Under-0.40,-0.4,8441.277522968798,8340.580705063587,8502.146851971913,0.0833
172,ranges,Under-0.45,-0.45,8340.580705063587,8229.960441335374,8421.979048278383,0.0833
172,ranges,Under-0.50,-0.5,8203.798295594512,8113.545579408588,8384.993365131102,0.0833
173,ranges,Over-0.50,0.5,8608.303479545804,8551.023210741332,8667.422448741747,0.494
173,ranges,Over-0.45,0.45,8621.842049007895,8555.035704403726,8678.616713285104,0.494
173,ranges,Over-0.40,0.4,8627.61035176452,8561.037093264742,8671.162739677544,0.494
173,ranges,Over-0.35,0.35,8631.444605210314,8557.03847936726,8691.57607349391,0.494
173,ranges,Over-0.30,0.3,8612.182977320948,8536.906412507962,8669.293704255357,0.494
173,ranges,Over-0.25,0.25,8610.244363534694,8559.038941806557,8669.293704255357,0.494
173,ranges,Over-0.20,0.2,8619.914762314183,8557.03847936726,8682.33042226236,0.494
173,ranges,Over-0.15,0.15,8616.053400657096,8547.00144851393,8667.422448741747,0.494
173,ranges,Over-0.10,0.1,8614.11932249703,8549.013488966106,8680.47467288718,0.494
173,ranges,Over-0.05,0.05,8623.767075078933,8561.037093264742,8674.894156811451,0.494
173,ranges,True-0.00,0.0,8602.467190464315,8536.906412507962,8676.756541808585,0.494
173,ranges,Under-0.05,-0.05,8565.02646942,8510.3864887033,8637.179094954074,0.494
173,ranges,Under-0.10,-0.1,8526.75318046405,8458.268797529894,8588.76942939976,0.494
173,ranges,Under-0.15,-0.15,8428.433496074837,8369.560108189356,8502.146851971913,0.494
173,ranges,Under-0.20,-0.2,8342.824600095799,8269.794658215053,8406.834320506267,0.494
173,ranges,Under-0.25,-0.25,8302.057415617099,8210.963699359008,8371.772170836539,0.494
173,ranges,Under-0.30,-0.3,8189.399206648379,8111.057798983437,8295.184987817644,0.494
173,ranges,Under-0.35,-0.35,8125.9460217119495,8019.781718400448,8199.008722235889,0.494
173,ranges,Under-0.40,-0.4,8004.242868700211,7892.8405903595885,8073.4326405655365,0.494
173,ranges,Under-0.45,-0.45,7849.184724330077,7779.621262713061,7967.621110617132,0.494
173,ranges,Under-0.50,-0.5,7717.038583456139,7617.797806688352,7807.644687235115,0.494
174,ranges,Over-0.50,0.5,7722.780871174416,7635.533540512183,7810.432497690742,0.6512
174,ranges,Over-0.45,0.45,7714.163465973243,7629.632231861504,7818.780085416594,0.6512
174,ranges,Over-0.40,0.4,7705.522217296312,7599.966657367669,7796.467030111461,0.6512
174,ranges,Over-0.35,0.35,7708.405283029823,7596.98552395166,7807.644687235115,0.6512
174,ranges,Over-0.30,0.3,7708.405283029823,7611.864691139376,7807.644687235115,0.6512
174,ranges,Over-0.25,0.25,7705.522217296312,7605.920974445942,7821.557334642978,0.6512
174,ranges,Over-0.20,0.2,7702.636501883577,7585.034493966785,7807.644687235115,0.6512
174,ranges,Over-0.15,0.15,7688.168175637374,7582.040113072141,7802.061142408311,0.6512
174,ranges,Over-0.10,0.1,7693.963456396712,7591.015307961088,7790.862347728231,0.6512
174,ranges,Over-0.05,0.05,7719.911051805742,7605.920974445942,7813.217667302833,0.6512
174,ranges,True-0.00,0.0,7711.285699211033,7599.966657367669,7829.8732474708695,0.6512
174,ranges,Under-0.05,-0.05,7638.480218693941,7542.872162309321,7757.012147135712,0.6512
174,ranges,Under-0.10,-0.1,7617.797806688352,7500.191154556346,7737.0902390784295,0.6512
174,ranges,Under-0.15,-0.15,7515.493867709676,7403.841954762105,7644.365622618159,0.6512
174,ranges,Under-0.20,-0.2,7456.992293958757,7375.395927029008,7588.026225645358,0.6512
174,ranges,Under-0.25,-0.25,7375.395927029008,7279.044830362613,7503.256983005425,0.6512
174,ranges,Under-0.30,-0.3,7282.294342725581,7153.646526779663,7428.948642320409,0.6512
174,ranges,Under-0.35,-0.35,7203.590670381329,7089.558094180022,7301.736790935845,0.6512
174,ranges,Under-0.40,-0.4,7096.347480965827,6944.657960334687,7196.964856478302,0.6512
174,ranges,Under-0.45,-0.45,6969.113602567582,6795.407540563174,7089.558094180022,0.6512
174,ranges,Under-0.50,-0.5,6856.333783904478,6704.561406303772,6951.65765063417,0.6512
175,ranges,Over-0.50,0.5,8680.47467288718,8623.767075078933,8752.998378922546,0.5423
175,ranges,Over-0.45,0.45,8689.731350492602,8616.053400657096,8756.533649247627,0.5423
175,ranges,Over-0.40,0.4,8680.47467288718,8606.360323763525,8744.122665718709,0.5423
175,ranges,Over-0.35,0.35,8693.41859618192,8625.689842129772,8758.298073703032,0.5423
175,ranges,Over-0.30,0.3,8682.33042226236,8604.414894598802,8744.122665718709,0.5423
175,ranges,Over-0.25,0.25,8680.47467288718,8616.053400657096,8738.771430149876,0.5423
175,ranges,Over-0.20,0.2,8678.616713285104,8612.182977320948,8740.557329921567,0.5423
175,ranges,Over-0.15,0.15,8693.41859618192,8623.767075078933,8754.767084886604,0.5423
175,ranges,Over-0.10,0.1,8671.162739677544,8602.467190464315,8742.34107454816,0.5423
175,ranges,Over-0.05,0.05,8686.035296929036,8612.182977320948,8751.227529659052,0.5423
175,ranges,True-0.00,0.0,8680.47467288718,8610.244363534694,8754.767084886604,0.5423
175,ranges,Under-0.05,-0.05,8608.303479545804,8528.788491675226,8697.097047246956,0.5423
175,ranges,Under-0.10,-0.1,8542.970405447995,8458.268797529894,8606.360323763525,0.5423
175,ranges,Under-0.15,-0.15,8479.293409945294,8393.758848497524,8557.03847936726,0.5423
175,ranges,Under-0.20,-0.2,8421.979048278383,8338.334352285994,8506.271371210705,0.5423
175,ranges,Under-0.25,-0.25,8351.77562857491,8265.145832166818,8415.502927242534,0.5423
175,ranges,Under-0.30,-0.3,8215.728010393192,8130.888268365829,8322.540958437581,0.5423
175,ranges,Under-0.35,-0.35,8191.805384331599,8098.580385795911,8322.540958437581,0.5423
175,ranges,Under-0.40,-0.4,8083.522645086436,7972.884079534826,8138.282451274641,0.5423
175,ranges,Under-0.45,-0.45,7951.769516666087,7879.270490878465,8065.838054201481,0.5423
175,ranges,Under-0.50,-0.5,7827.103915290292,7719.911051805742,7927.81557192898,0.5423
176,ranges,Over-0.50,0.5,9228.436541276844,9194.108940222231,9256.96731761926,0.6529
176,ranges,Over-0.45,0.45,9223.781186699816,9190.480735624391,9258.088499433889,0.6529
176,ranges,Over-0.40,0.4,9230.754785773226,9194.108940222231,9253.594592797603,0.6529
176,ranges,Over-0.35,0.35,9220.273109830847,9188.05380690175,9253.594592797603,0.6529
176,ranges,Over-0.30,0.3,9229.596448175593,9196.519637687732,9256.96731761926,0.6529
176,ranges,Over-0.25,0.25,9229.596448175593,9191.691760568625,9259.208154150809,0.6529
176,ranges,Over-0.20,0.2,9223.781186699816,9191.691760568625,9259.208154150809,0.6529
176,ranges,Over-0.15,0.15,9219.1005873342,9185.620361593772,9247.942685966722,0.6529
176,ranges,Over-0.10,0.1,9223.781186699816,9195.315098369436,9259.208154150809,0.6529
176,ranges,Over-0.05,0.05,9228.436541276844,9191.691760568625,9258.088499433889,0.6529
176,ranges,True-0.00,0.0,9226.112012783287,9198.923866706202,9265.894107308339,0.6529
176,ranges,Under-0.05,-0.05,9203.712974314534,9168.402621601828,9234.220399728352,0.6529
176,ranges,Under-0.10,-0.1,9163.42383117272,9122.625878908682,9197.722559894431,0.6529
176,ranges,Under-0.15,-0.15,9131.698895004305,9093.559397440356,9173.354903756637,0.6529
176,ranges,Under-0.20,-0.2,9097.572694371282,9046.958151774033,9130.40788538109,0.6529
176,ranges,Under-0.25,-0.25,9056.722038978245,9008.457621430078,9094.89891873086,0.6529
176,ranges,Under-0.30,-0.3,8979.063804649815,8938.173351459056,9025.73480566963,0.6529
176,ranges,Under-0.35,-0.35,8939.712931584323,8900.63476361337,8986.482993675603,0.6529
176,ranges,Under-0.40,-0.4,8881.43694232783,8838.843698485596,8922.670080588605,0.6529
176,ranges,Under-0.45,-0.45,8801.718200592808,8767.088156875712,8855.388634185418,0.6529
176,ranges,Under-0.50,-0.5,8720.793528644619,8661.795345267668,8772.336636763772,0.6529
177,ranges,Over-0.50,0.5,9265.894107308339,9224.947387790293,9297.446980702325,0.224
177,ranges,Over-0.45,0.45,9265.894107308339,9235.372477086743,9302.761292671377,0.224
177,ranges,Over-0.40,0.4,9263.671535588055,9234.220399728352,9298.512770950438,0.224
177,ranges,Over-0.35,0.35,9260.326283447957,9231.911555767003,9297.446980702325,0.224
177,ranges,Over-0.30,0.3,9269.216603798215,9233.066759853453,9302.761292671377,0.224
177,ranges,Over-0.25,0.25,9262.557972490667,9230.754785773226,9304.876792994894,0.224
177,ranges,Over-0.20,0.2,9264.783579969322,9228.436541276844,9298.512770950438,0.224
177,ranges,Over-0.15,0.15,9264.783579969322,9229.596448175593,9296.37972323403,0.224
177,ranges,Over-0.10,0.1,9263.671535588055,9228.436541276844,9288.867700238974,0.224
177,ranges,Over-0.05,0.05,9263.671535588055,9229.596448175593,9304.876792994894,0.224
177,ranges,True-0.00,0.0,9268.110617550976,9233.066759853453,9298.512770950438,0.224
177,ranges,Under-0.05,-0.05,9237.671951030408,9212.032115880313,9278.01026114691,0.224
177,ranges,Under-0.10,-0.1,9208.476372767092,9173.354903756637,9246.807684633144,0.224
177,ranges,Under-0.15,-0.15,9197.722559894431,9152.12405742093,9228.436541276844,0.224
177,ranges,Under-0.20,-0.2,9145.7877103172,9098.906952234345,9189.268084975598,0.224
177,ranges,Under-0.25,-0.25,9114.781973331012,9077.347515921427,9153.386281941306,0.224
177,ranges,Under-0.30,-0.3,9084.133426262135,9038.51823048183,9126.524595927644,0.224
177,ranges,Under-0.35,-0.35,9025.73480566963,8980.551437383237,9058.109643720658,0.224
177,ranges,Under-0.40,-0.4,8962.573989512102,8916.413813640662,9007.005771662847,0.224
177,ranges,Under-0.45,-0.45,8889.471070951058,8830.49418736141,8941.250564771944,0.224
177,ranges,Under-0.50,-0.5,8832.168214778198,8787.967533450286,8879.824087562887,0.224
178,ranges,Over-0.50,0.5,8914.84481786463,8863.584493891474,8968.597048462061,0.5779
178,ranges,Over-0.45,0.45,8919.545886824255,8860.312255998837,8962.573989512102,0.5779
178,ranges,Over-0.40,0.4,8914.84481786463,8861.94939144665,8971.5970905999,0.5779
178,ranges,Over-0.35,0.35,8919.545886824255,8865.21756507934,8964.082630502864,0.5779
178,ranges,Over-0.30,0.3,8916.413813640662,8857.031879112874,8973.09424602173,0.5779
178,ranges,Over-0.25,0.25,8908.549065796858,8855.388634185418,8951.959631086935,0.5779
178,ranges,Over-0.20,0.2,8910.125972677532,8857.031879112874,8970.09802533598,0.5779
178,ranges,Over-0.15,0.15,8916.413813640662,8871.7295722005,8961.063428073534,0.5779
178,ranges,Over-0.10,0.1,8921.108967753276,8866.848606756816,8965.589352813131,0.5779
178,ranges,Over-0.05,0.05,8906.970176741892,8860.312255998837,8967.09415821034,0.5779
178,ranges,True-0.00,0.0,8905.389303754077,8848.795237230412,8968.597048462061,0.5779
178,ranges,Under-0.05,-0.05,8865.21756507934,8817.027444104377,8919.545886824255,0.5779
178,ranges,Under-0.10,-0.1,8823.777399700832,8767.088156875712,8879.824087562887,0.5779
178,ranges,Under-0.15,-0.15,8767.088156875712,8704.427618607891,8825.459701781176,0.5779
178,ranges,Under-0.20,-0.2,8717.171918257443,8654.261360075852,8772.336636763772,0.5779
178,ranges,Under-0.25,-0.25,8659.915193010818,8590.733102621207,8722.60107252322,0.5779
178,ranges,Under-0.30,-0.3,8570.993239984336,8504.210287554217,8637.179094954074,0.5779
178,ranges,Under-0.35,-0.35,8510.3864887033,8432.72443919329,8584.835218569613,0.5779
178,ranges,Under-0.40,-0.4,8406.834320506267,8349.541551614528,8487.636824392172,0.5779
178,ranges,Under-0.45,-0.45,8324.804551234063,8274.433499933817,8400.307483173643,0.5779
178,ranges,Under-0.50,-0.5,8189.399206648379,8091.063096039335,8279.062366831486,0.5779
179,ranges,Over-0.50,0.5,8487.636824392172,8400.307483173643,8565.02646942,0.1703
179,ranges,Over-0.45,0.45,8500.081062977308,8413.339397469732,8598.56495094539,0.1703
179,ranges,Over-0.40,0.4,8520.633228213786,8451.914989614474,8598.56495094539,0.1703
179,ranges,Over-0.35,0.35,8485.55452007962,8400.307483173643,8576.939295424736,0.1703
179,ranges,Over-0.30,0.3,8518.588566230359,8421.979048278383,8588.76942939976,0.1703
179,ranges,Over-0.25,0.25,8506.271371210705,8437.005777736274,8584.835218569613,0.1703
179,ranges,Over-0.20,0.2,8506.271371210705,8417.66404471064,8584.835218569613,0.1703
179,ranges,Over-0.15,0.15,8524.715533823372,8441.277522968798,8608.303479545804,0.1703
179,ranges,Over-0.10,0.1,8516.541562788396,8432.72443919329,8586.803468573029,0.1703
179,ranges,Over-0.05,0.05,8504.210287554217,8419.82275125979,8588.76942939976,0.1703
179,ranges,True-0.00,0.0,8522.675550242728,8439.142848810667,8606.360323763525,0.1703
179,ranges,Under-0.05,-0.05,8500.081062977308,8411.173454009197,8570.993239984336,0.1703
179,ranges,Under-0.10,-0.1,8419.82275125979,8347.305022078763,8493.869560688552,0.1703
179,ranges,Under-0.15,-0.15,8360.687436710114,8306.626636310588,8441.277522968798,0.1703
179,ranges,Under-0.20,-0.2,8308.907531007226,8213.347116627094,8376.188979141687,0.1703
179,ranges,Under-0.25,-0.25,8194.20902877914,8083.522645086436,8260.487012336012,0.1703
179,ranges,Under-0.30,-0.3,8170.058462036191,8083.522645086436,8262.817672062884,0.1703
179,ranges,Under-0.35,-0.35,8048.026936735919,7957.0638344419585,8172.484943521249,0.1703
179,ranges,Under-0.40,-0.4,7988.610374418685,7860.16186680526,8063.301362164677,0.1703
179,ranges,Under-0.45,-0.45,7851.93296190437,7722.780871174416,7983.3787059342085,0.1703
179,ranges,Under-0.50,-0.5,7771.162684419001,7670.718723641944,7868.367069389818,0.1703
180,ranges,Over-0.50,0.5,9094.89891873086,9055.332628694016,9127.820737589449,0.1825
180,ranges,Over-0.45,0.45,9093.559397440356,9052.548384441141,9134.275794435605,0.1825
180,ranges,Over-0.40,0.4,9090.875079133362,9055.332628694016,9127.820737589449,0.1825
180,ranges,Over-0.35,0.35,9090.875079133362,9048.358432374533,9123.927168335274,0.1825
180,ranges,Over-0.30,0.3,9096.23668378892,9052.548384441141,9129.11516682496,0.1825
180,ranges,Over-0.25,0.25,9080.067205031572,9045.556053274811,9125.226740092183,0.1825
180,ranges,Over-0.20,0.2,9082.779791829718,9044.152135110864,9123.927168335274,0.1825
180,ranges,Over-0.15,0.15,9082.779791829718,9049.756896842146,9130.40788538109,0.1825
180,ranges,Over-0.10,0.1,9085.485290396378,9053.941411103275,9135.561687734351,0.1825
180,ranges,Over-0.05,0.05,9085.485290396378,9058.109643720658,9129.11516682496,0.1825
180,ranges,True-0.00,0.0,9090.875079133362,9053.941411103275,9132.988197440625,0.1825
180,ranges,Under-0.05,-0.05,9031.434695251519,8998.255395867402,9069.145693845623,0.1825
180,ranges,Under-0.10,-0.1,8992.38427543643,8955.001942499946,9037.105187498382,0.1825
180,ranges,Under-0.15,-0.15,8964.082630502864,8927.34162814887,8996.790437193331,0.1825
180,ranges,Under-0.20,-0.2,8919.545886824255,8873.352513312615,8953.481752317724,0.1825
180,ranges,Under-0.25,-0.25,8861.94939144665,8810.24420985865,8902.221598947466,0.1825
180,ranges,Under-0.30,-0.3,8825.459701781176,8768.839777599183,8868.477620670998,0.1825
180,ranges,Under-0.35,-0.35,8768.839777599183,8722.60107252322,8811.94314434105,0.1825
180,ranges,Under-0.40,-0.4,8684.18396305956,8621.842049007895,8747.67939445328,0.1825
180,ranges,Under-0.45,-0.45,8621.842049007895,8569.00662021689,8669.293704255357,0.1825
180,ranges,Under-0.50,-0.5,8498.012919086159,8430.580168908438,8551.023210741332,0.1825
181,ranges,Over-0.50,0.5,9615.883327929208,9593.93270108616,9637.298610150408,0.1556
181,ranges,Over-0.45,0.45,9614.659528109594,9589.404205544524,9637.877181013086,0.1556
181,ranges,Over-0.40,0.4,9615.27188357353,9590.054008258834,9638.454885738129,0.1556
181,ranges,Over-0.35,0.35,9612.20097100934,9587.449022737674,9634.975642085681,0.1556
181,ranges,Over-0.30,0.3,9610.966194364963,9589.404205544524,9632.638722722808,0.1556
181,ranges,Over-0.25,0.25,9613.432079027005,9586.795366052123,9636.71917198912,0.1556
181,ranges,Over-0.20,0.2,9607.863138734392,9583.512557725438,9632.052304232202,0.1556
181,ranges,Over-0.15,0.15,9615.883327929208,9593.93270108616,9637.298610150408,0.1556
181,ranges,Over-0.10,0.1,9613.432079027005,9591.997659323757,9630.876832672195,0.1556
181,ranges,Over-0.05,0.05,9615.27188357353,9587.449022737674,9640.757066439073,0.1556
181,ranges,True-0.00,0.0,9613.432079027005,9591.350733894154,9633.808930984638,0.1556
181,ranges,Under-0.05,-0.05,9604.736941166542,9585.485151491717,9624.946477423377,0.1556
181,ranges,Under-0.10,-0.1,9591.350733894154,9563.29931254999,9617.712206400196,0.1556
181,ranges,Under-0.15,-0.15,9566.73046431427,9544.329942711338,9591.350733894154,0.1556
181,ranges,Under-0.20,-0.2,9546.474871886332,9517.845229414586,9564.67479878948,0.1556
181,ranges,Under-0.25,-0.25,9508.704450059773,9475.43379036201,9531.996251099474,0.1556
181,ranges,Under-0.30,-0.3,9478.689864649123,9450.408825838933,9507.93551825946,0.1556
181,ranges,Under-0.35,-0.35,9446.132636148051,9420.721494158544,9482.733716840137,0.1556
181,ranges,Under-0.40,-0.4,9397.033927460261,9364.720147797914,9426.951412745875,0.1556
181,ranges,Under-0.45,-0.45,9348.97322113495,9314.324676185446,9375.343726142772,0.1556
181,ranges,Under-0.50,-0.5,9287.788645603174,9255.84460702817,9331.85318108573,0.1556
182,ranges,Over-0.15,0.15,8470.912081732862,8402.485515723598,8540.951399773914,0.8763
182,ranges,Over-0.10,0.1,8475.10749089525,8419.82275125979,8538.930069302258,0.8763
182,ranges,Over-0.05,0.05,8451.914989614474,8384.993365131102,8532.852113861478,0.8763
182,ranges,True-0.00,0.0,8470.912081732862,8417.66404471064,8549.013488966106,0.8763
