sp,type,sampler,nbon,rep,deg,monitored
node_55,realized,BalancedAcceptance,286,6,57,14
node_55,realized,BalancedAcceptance,291,6,57,15
node_55,realized,BalancedAcceptance,296,6,57,14
node_55,realized,BalancedAcceptance,301,6,57,10
node_55,realized,BalancedAcceptance,306,6,57,14
node_55,realized,BalancedAcceptance,311,6,57,16
node_55,realized,BalancedAcceptance,316,6,57,13
node_55,realized,BalancedAcceptance,321,6,57,14
node_55,realized,BalancedAcceptance,326,6,57,19
node_55,realized,BalancedAcceptance,331,6,57,16
node_55,realized,BalancedAcceptance,336,6,57,12
node_55,realized,BalancedAcceptance,341,6,57,18
node_55,realized,BalancedAcceptance,346,6,57,13
node_55,realized,BalancedAcceptance,351,6,57,20
node_55,realized,BalancedAcceptance,356,6,57,21
node_55,realized,BalancedAcceptance,361,6,57,18
node_55,realized,BalancedAcceptance,366,6,57,15
node_55,realized,BalancedAcceptance,371,6,57,13
node_55,realized,BalancedAcceptance,376,6,57,21
node_55,realized,BalancedAcceptance,381,6,57,15
node_55,realized,BalancedAcceptance,386,6,57,18
node_55,realized,BalancedAcceptance,391,6,57,16
node_55,realized,BalancedAcceptance,396,6,57,18
node_55,realized,BalancedAcceptance,401,6,57,16
node_55,realized,BalancedAcceptance,406,6,57,20
node_55,realized,BalancedAcceptance,411,6,57,18
node_55,realized,BalancedAcceptance,416,6,57,19
node_55,realized,BalancedAcceptance,421,6,57,21
node_55,realized,BalancedAcceptance,426,6,57,15
node_55,realized,BalancedAcceptance,431,6,57,16
node_55,realized,BalancedAcceptance,436,6,57,25
node_55,realized,BalancedAcceptance,441,6,57,24
node_55,realized,BalancedAcceptance,446,6,57,22
node_55,realized,BalancedAcceptance,451,6,57,16
node_55,realized,BalancedAcceptance,456,6,57,28
node_55,realized,BalancedAcceptance,461,6,57,12
node_55,realized,BalancedAcceptance,466,6,57,24
node_55,realized,BalancedAcceptance,471,6,57,18
node_55,realized,BalancedAcceptance,476,6,57,25
node_55,realized,BalancedAcceptance,481,6,57,18
node_55,realized,BalancedAcceptance,486,6,57,24
node_55,realized,BalancedAcceptance,491,6,57,26
node_55,realized,BalancedAcceptance,496,6,57,15
node_55,realized,BalancedAcceptance,1,7,57,0
node_55,realized,BalancedAcceptance,6,7,57,1
node_55,realized,BalancedAcceptance,11,7,57,1
node_55,realized,BalancedAcceptance,16,7,57,0
node_55,realized,BalancedAcceptance,21,7,57,1
node_55,realized,BalancedAcceptance,26,7,57,1
node_55,realized,BalancedAcceptance,31,7,57,3
node_55,realized,BalancedAcceptance,36,7,57,6
node_55,realized,BalancedAcceptance,41,7,57,3
node_55,realized,BalancedAcceptance,46,7,57,1
node_55,realized,BalancedAcceptance,51,7,57,0
node_55,realized,BalancedAcceptance,56,7,57,4
node_55,realized,BalancedAcceptance,61,7,57,3
node_55,realized,BalancedAcceptance,66,7,57,1
node_55,realized,BalancedAcceptance,71,7,57,6
node_55,realized,BalancedAcceptance,76,7,57,7
node_55,realized,BalancedAcceptance,81,7,57,4
node_55,realized,BalancedAcceptance,86,7,57,4
node_55,realized,BalancedAcceptance,91,7,57,3
node_55,realized,BalancedAcceptance,96,7,57,7
node_55,realized,BalancedAcceptance,101,7,57,4
node_55,realized,BalancedAcceptance,106,7,57,5
node_55,realized,BalancedAcceptance,111,7,57,4
node_55,realized,BalancedAcceptance,116,7,57,5
node_55,realized,BalancedAcceptance,121,7,57,6
node_55,realized,BalancedAcceptance,126,7,57,10
node_55,realized,BalancedAcceptance,131,7,57,12
node_55,realized,BalancedAcceptance,136,7,57,8
node_55,realized,BalancedAcceptance,141,7,57,5
node_55,realized,BalancedAcceptance,146,7,57,8
node_55,realized,BalancedAcceptance,151,7,57,8
node_55,realized,BalancedAcceptance,156,7,57,4
node_55,realized,BalancedAcceptance,161,7,57,6
node_55,realized,BalancedAcceptance,166,7,57,11
node_55,realized,BalancedAcceptance,171,7,57,15
node_55,realized,BalancedAcceptance,176,7,57,10
node_55,realized,BalancedAcceptance,181,7,57,14
node_55,realized,BalancedAcceptance,186,7,57,12
node_55,realized,BalancedAcceptance,191,7,57,14
node_55,realized,BalancedAcceptance,196,7,57,13
node_55,realized,BalancedAcceptance,201,7,57,15
node_55,realized,BalancedAcceptance,206,7,57,10
node_55,realized,BalancedAcceptance,211,7,57,12
node_55,realized,BalancedAcceptance,216,7,57,10
node_55,realized,BalancedAcceptance,221,7,57,10
node_55,realized,BalancedAcceptance,226,7,57,17
node_55,realized,BalancedAcceptance,231,7,57,11
node_55,realized,BalancedAcceptance,236,7,57,11
node_55,realized,BalancedAcceptance,241,7,57,3
node_55,realized,BalancedAcceptance,246,7,57,9
node_55,realized,BalancedAcceptance,251,7,57,10
node_55,realized,BalancedAcceptance,256,7,57,11
node_55,realized,BalancedAcceptance,261,7,57,12
node_55,realized,BalancedAcceptance,266,7,57,17
node_55,realized,BalancedAcceptance,271,7,57,15
node_55,realized,BalancedAcceptance,276,7,57,8
node_55,realized,BalancedAcceptance,281,7,57,13
node_55,realized,BalancedAcceptance,286,7,57,16
node_55,realized,BalancedAcceptance,291,7,57,12
node_55,realized,BalancedAcceptance,296,7,57,13
node_55,realized,BalancedAcceptance,301,7,57,15
node_55,realized,BalancedAcceptance,306,7,57,13
node_55,realized,BalancedAcceptance,311,7,57,20
node_55,realized,BalancedAcceptance,316,7,57,15
node_55,realized,BalancedAcceptance,321,7,57,15
node_55,realized,BalancedAcceptance,326,7,57,18
node_55,realized,BalancedAcceptance,331,7,57,19
node_55,realized,BalancedAcceptance,336,7,57,14
node_55,realized,BalancedAcceptance,341,7,57,18
node_55,realized,BalancedAcceptance,346,7,57,16
node_55,realized,BalancedAcceptance,351,7,57,19
node_55,realized,BalancedAcceptance,356,7,57,16
node_55,realized,BalancedAcceptance,361,7,57,19
node_55,realized,BalancedAcceptance,366,7,57,17
node_55,realized,BalancedAcceptance,371,7,57,20
node_55,realized,BalancedAcceptance,376,7,57,20
node_55,realized,BalancedAcceptance,381,7,57,18
node_55,realized,BalancedAcceptance,386,7,57,9
node_55,realized,BalancedAcceptance,391,7,57,20
node_55,realized,BalancedAcceptance,396,7,57,12
node_55,realized,BalancedAcceptance,401,7,57,15
node_55,realized,BalancedAcceptance,406,7,57,18
node_55,realized,BalancedAcceptance,411,7,57,15
node_55,realized,BalancedAcceptance,416,7,57,21
node_55,realized,BalancedAcceptance,421,7,57,14
node_55,realized,BalancedAcceptance,426,7,57,22
node_55,realized,BalancedAcceptance,431,7,57,22
node_55,realized,BalancedAcceptance,436,7,57,22
node_55,realized,BalancedAcceptance,441,7,57,16
node_55,realized,BalancedAcceptance,446,7,57,16
node_55,realized,BalancedAcceptance,451,7,57,17
node_55,realized,BalancedAcceptance,456,7,57,18
node_55,realized,BalancedAcceptance,461,7,57,21
node_55,realized,BalancedAcceptance,466,7,57,24
node_55,realized,BalancedAcceptance,471,7,57,19
node_55,realized,BalancedAcceptance,476,7,57,20
node_55,realized,BalancedAcceptance,481,7,57,17
node_55,realized,BalancedAcceptance,486,7,57,22
node_55,realized,BalancedAcceptance,491,7,57,20
node_55,realized,BalancedAcceptance,496,7,57,23
node_55,realized,BalancedAcceptance,1,8,57,0
node_55,realized,BalancedAcceptance,6,8,57,0
node_55,realized,BalancedAcceptance,11,8,57,0
node_55,realized,BalancedAcceptance,16,8,57,0
node_55,realized,BalancedAcceptance,21,8,57,1
node_55,realized,BalancedAcceptance,26,8,57,0
node_55,realized,BalancedAcceptance,31,8,57,2
node_55,realized,BalancedAcceptance,36,8,57,3
node_55,realized,BalancedAcceptance,41,8,57,4
node_55,realized,BalancedAcceptance,46,8,57,2
node_55,realized,BalancedAcceptance,51,8,57,3
node_55,realized,BalancedAcceptance,56,8,57,1
node_55,realized,BalancedAcceptance,61,8,57,0
node_55,realized,BalancedAcceptance,66,8,57,5
node_55,realized,BalancedAcceptance,71,8,57,4
node_55,realized,BalancedAcceptance,76,8,57,4
node_55,realized,BalancedAcceptance,81,8,57,8
node_55,realized,BalancedAcceptance,86,8,57,2
node_55,realized,BalancedAcceptance,91,8,57,6
node_55,realized,BalancedAcceptance,96,8,57,7
node_55,realized,BalancedAcceptance,101,8,57,5
node_55,realized,BalancedAcceptance,106,8,57,9
node_55,realized,BalancedAcceptance,111,8,57,7
node_55,realized,BalancedAcceptance,116,8,57,7
node_55,realized,BalancedAcceptance,121,8,57,7
node_55,realized,BalancedAcceptance,126,8,57,7
node_55,realized,BalancedAcceptance,131,8,57,8
node_55,realized,BalancedAcceptance,136,8,57,9
node_55,realized,BalancedAcceptance,141,8,57,8
node_55,realized,BalancedAcceptance,146,8,57,15
node_55,realized,BalancedAcceptance,151,8,57,8
node_55,realized,BalancedAcceptance,156,8,57,8
node_55,realized,BalancedAcceptance,161,8,57,10
node_55,realized,BalancedAcceptance,166,8,57,6
node_55,realized,BalancedAcceptance,171,8,57,9
node_55,realized,BalancedAcceptance,176,8,57,6
node_55,realized,BalancedAcceptance,181,8,57,7
node_55,realized,BalancedAcceptance,186,8,57,7
node_55,realized,BalancedAcceptance,191,8,57,12
node_55,realized,BalancedAcceptance,196,8,57,13
node_55,realized,BalancedAcceptance,201,8,57,14
node_55,realized,BalancedAcceptance,206,8,57,13
node_55,realized,BalancedAcceptance,211,8,57,12
node_55,realized,BalancedAcceptance,216,8,57,7
node_55,realized,BalancedAcceptance,221,8,57,11
node_55,realized,BalancedAcceptance,226,8,57,12
node_55,realized,BalancedAcceptance,231,8,57,16
node_55,realized,BalancedAcceptance,236,8,57,9
node_55,realized,BalancedAcceptance,241,8,57,11
node_55,realized,BalancedAcceptance,246,8,57,13
node_55,realized,BalancedAcceptance,251,8,57,16
node_55,realized,BalancedAcceptance,256,8,57,11
node_55,realized,BalancedAcceptance,261,8,57,11
node_55,realized,BalancedAcceptance,266,8,57,17
node_55,realized,BalancedAcceptance,271,8,57,17
node_55,realized,BalancedAcceptance,276,8,57,16
node_55,realized,BalancedAcceptance,281,8,57,14
node_55,realized,BalancedAcceptance,286,8,57,19
node_55,realized,BalancedAcceptance,291,8,57,19
node_55,realized,BalancedAcceptance,296,8,57,12
node_55,realized,BalancedAcceptance,301,8,57,15
node_55,realized,BalancedAcceptance,306,8,57,11
node_55,realized,BalancedAcceptance,311,8,57,13
node_55,realized,BalancedAcceptance,316,8,57,18
node_55,realized,BalancedAcceptance,321,8,57,13
node_55,realized,BalancedAcceptance,326,8,57,20
node_55,realized,BalancedAcceptance,331,8,57,17
node_55,realized,BalancedAcceptance,336,8,57,7
node_55,realized,BalancedAcceptance,341,8,57,15
node_55,realized,BalancedAcceptance,346,8,57,16
node_55,realized,BalancedAcceptance,351,8,57,17
node_55,realized,BalancedAcceptance,356,8,57,16
node_55,realized,BalancedAcceptance,361,8,57,13
node_55,realized,BalancedAcceptance,366,8,57,14
node_55,realized,BalancedAcceptance,371,8,57,16
node_55,realized,BalancedAcceptance,376,8,57,18
node_55,realized,BalancedAcceptance,381,8,57,17
node_55,realized,BalancedAcceptance,386,8,57,24
node_55,realized,BalancedAcceptance,391,8,57,17
node_55,realized,BalancedAcceptance,396,8,57,20
node_55,realized,BalancedAcceptance,401,8,57,19
node_55,realized,BalancedAcceptance,406,8,57,22
node_55,realized,BalancedAcceptance,411,8,57,19
node_55,realized,BalancedAcceptance,416,8,57,20
node_55,realized,BalancedAcceptance,421,8,57,22
node_55,realized,BalancedAcceptance,426,8,57,22
node_55,realized,BalancedAcceptance,431,8,57,19
node_55,realized,BalancedAcceptance,436,8,57,17
node_55,realized,BalancedAcceptance,441,8,57,21
node_55,realized,BalancedAcceptance,446,8,57,20
node_55,realized,BalancedAcceptance,451,8,57,20
node_55,realized,BalancedAcceptance,456,8,57,25
node_55,realized,BalancedAcceptance,461,8,57,18
node_55,realized,BalancedAcceptance,466,8,57,22
node_55,realized,BalancedAcceptance,471,8,57,19
node_55,realized,BalancedAcceptance,476,8,57,23
node_55,realized,BalancedAcceptance,481,8,57,25
node_55,realized,BalancedAcceptance,486,8,57,25
node_55,realized,BalancedAcceptance,491,8,57,27
node_55,realized,BalancedAcceptance,496,8,57,21
node_55,realized,BalancedAcceptance,1,9,57,0
node_55,realized,BalancedAcceptance,6,9,57,0
node_55,realized,BalancedAcceptance,11,9,57,2
node_55,realized,BalancedAcceptance,16,9,57,2
node_55,realized,BalancedAcceptance,21,9,57,0
node_55,realized,BalancedAcceptance,26,9,57,1
node_55,realized,BalancedAcceptance,31,9,57,2
node_55,realized,BalancedAcceptance,36,9,57,3
node_55,realized,BalancedAcceptance,41,9,57,2
node_55,realized,BalancedAcceptance,46,9,57,3
node_55,realized,BalancedAcceptance,51,9,57,3
node_55,realized,BalancedAcceptance,56,9,57,3
node_55,realized,BalancedAcceptance,61,9,57,4
node_55,realized,BalancedAcceptance,66,9,57,5
node_55,realized,BalancedAcceptance,71,9,57,5
node_55,realized,BalancedAcceptance,76,9,57,6
node_55,realized,BalancedAcceptance,81,9,57,5
node_55,realized,BalancedAcceptance,86,9,57,5
node_55,realized,BalancedAcceptance,91,9,57,6
node_55,realized,BalancedAcceptance,96,9,57,3
node_55,realized,BalancedAcceptance,101,9,57,8
node_55,realized,BalancedAcceptance,106,9,57,1
node_55,realized,BalancedAcceptance,111,9,57,7
node_55,realized,BalancedAcceptance,116,9,57,6
node_55,realized,BalancedAcceptance,121,9,57,5
node_55,realized,BalancedAcceptance,126,9,57,8
node_55,realized,BalancedAcceptance,131,9,57,8
node_55,realized,BalancedAcceptance,136,9,57,9
node_55,realized,BalancedAcceptance,141,9,57,8
node_55,realized,BalancedAcceptance,146,9,57,7
node_55,realized,BalancedAcceptance,151,9,57,6
node_55,realized,BalancedAcceptance,156,9,57,10
node_55,realized,BalancedAcceptance,161,9,57,10
node_55,realized,BalancedAcceptance,166,9,57,8
node_55,realized,BalancedAcceptance,171,9,57,14
node_55,realized,BalancedAcceptance,176,9,57,8
node_55,realized,BalancedAcceptance,181,9,57,9
node_55,realized,BalancedAcceptance,186,9,57,7
node_55,realized,BalancedAcceptance,191,9,57,12
node_55,realized,BalancedAcceptance,196,9,57,12
node_55,realized,BalancedAcceptance,201,9,57,8
node_55,realized,BalancedAcceptance,206,9,57,12
node_55,realized,BalancedAcceptance,211,9,57,9
node_55,realized,BalancedAcceptance,216,9,57,14
node_55,realized,BalancedAcceptance,221,9,57,12
node_55,realized,BalancedAcceptance,226,9,57,2
node_55,realized,BalancedAcceptance,231,9,57,12
node_55,realized,BalancedAcceptance,236,9,57,13
node_55,realized,BalancedAcceptance,241,9,57,15
node_55,realized,BalancedAcceptance,246,9,57,14
node_55,realized,BalancedAcceptance,251,9,57,19
node_55,realized,BalancedAcceptance,256,9,57,14
node_55,realized,BalancedAcceptance,261,9,57,15
node_55,realized,BalancedAcceptance,266,9,57,12
node_55,realized,BalancedAcceptance,271,9,57,11
node_55,realized,BalancedAcceptance,276,9,57,11
node_55,realized,BalancedAcceptance,281,9,57,18
node_55,realized,BalancedAcceptance,286,9,57,17
node_55,realized,BalancedAcceptance,291,9,57,17
node_55,realized,BalancedAcceptance,296,9,57,10
node_55,realized,BalancedAcceptance,301,9,57,14
node_55,realized,BalancedAcceptance,306,9,57,12
node_55,realized,BalancedAcceptance,311,9,57,13
node_55,realized,BalancedAcceptance,316,9,57,17
node_55,realized,BalancedAcceptance,321,9,57,13
node_55,realized,BalancedAcceptance,326,9,57,13
node_55,realized,BalancedAcceptance,331,9,57,19
node_55,realized,BalancedAcceptance,336,9,57,12
node_55,realized,BalancedAcceptance,341,9,57,15
node_55,realized,BalancedAcceptance,346,9,57,18
node_55,realized,BalancedAcceptance,351,9,57,12
node_55,realized,BalancedAcceptance,356,9,57,18
node_55,realized,BalancedAcceptance,361,9,57,15
node_55,realized,BalancedAcceptance,366,9,57,23
node_55,realized,BalancedAcceptance,371,9,57,16
node_55,realized,BalancedAcceptance,376,9,57,19
node_55,realized,BalancedAcceptance,381,9,57,16
node_55,realized,BalancedAcceptance,386,9,57,17
node_55,realized,BalancedAcceptance,391,9,57,22
node_55,realized,BalancedAcceptance,396,9,57,19
node_55,realized,BalancedAcceptance,401,9,57,19
node_55,realized,BalancedAcceptance,406,9,57,13
node_55,realized,BalancedAcceptance,411,9,57,23
node_55,realized,BalancedAcceptance,416,9,57,21
node_55,realized,BalancedAcceptance,421,9,57,19
node_55,realized,BalancedAcceptance,426,9,57,18
node_55,realized,BalancedAcceptance,431,9,57,15
node_55,realized,BalancedAcceptance,436,9,57,15
node_55,realized,BalancedAcceptance,441,9,57,23
node_55,realized,BalancedAcceptance,446,9,57,24
node_55,realized,BalancedAcceptance,451,9,57,15
node_55,realized,BalancedAcceptance,456,9,57,20
node_55,realized,BalancedAcceptance,461,9,57,15
node_55,realized,BalancedAcceptance,466,9,57,24
node_55,realized,BalancedAcceptance,471,9,57,18
node_55,realized,BalancedAcceptance,476,9,57,22
node_55,realized,BalancedAcceptance,481,9,57,17
node_55,realized,BalancedAcceptance,486,9,57,19
node_55,realized,BalancedAcceptance,491,9,57,17
node_55,realized,BalancedAcceptance,496,9,57,22
node_55,realized,BalancedAcceptance,1,10,57,0
node_55,realized,BalancedAcceptance,6,10,57,0
node_55,realized,BalancedAcceptance,11,10,57,0
node_55,realized,BalancedAcceptance,16,10,57,0
node_55,realized,BalancedAcceptance,21,10,57,1
node_55,realized,BalancedAcceptance,26,10,57,2
node_55,realized,BalancedAcceptance,31,10,57,3
node_55,realized,BalancedAcceptance,36,10,57,2
node_55,realized,BalancedAcceptance,41,10,57,1
node_55,realized,BalancedAcceptance,46,10,57,3
node_55,realized,BalancedAcceptance,51,10,57,6
node_55,realized,BalancedAcceptance,56,10,57,2
node_55,realized,BalancedAcceptance,61,10,57,4
node_55,realized,BalancedAcceptance,66,10,57,7
node_55,realized,BalancedAcceptance,71,10,57,5
node_55,realized,BalancedAcceptance,76,10,57,6
node_55,realized,BalancedAcceptance,81,10,57,4
node_55,realized,BalancedAcceptance,86,10,57,4
node_55,realized,BalancedAcceptance,91,10,57,3
node_55,realized,BalancedAcceptance,96,10,57,6
node_55,realized,BalancedAcceptance,101,10,57,2
node_55,realized,BalancedAcceptance,106,10,57,6
node_55,realized,BalancedAcceptance,111,10,57,7
node_55,realized,BalancedAcceptance,116,10,57,5
node_55,realized,BalancedAcceptance,121,10,57,6
node_55,realized,BalancedAcceptance,126,10,57,10
node_55,realized,BalancedAcceptance,131,10,57,12
node_55,realized,BalancedAcceptance,136,10,57,5
node_55,realized,BalancedAcceptance,141,10,57,6
node_55,realized,BalancedAcceptance,146,10,57,7
node_55,realized,BalancedAcceptance,151,10,57,10
node_55,realized,BalancedAcceptance,156,10,57,8
node_55,realized,BalancedAcceptance,161,10,57,10
node_55,realized,BalancedAcceptance,166,10,57,5
node_55,realized,BalancedAcceptance,171,10,57,8
node_55,realized,BalancedAcceptance,176,10,57,8
node_55,realized,BalancedAcceptance,181,10,57,10
node_55,realized,BalancedAcceptance,186,10,57,9
node_55,realized,BalancedAcceptance,191,10,57,12
node_55,realized,BalancedAcceptance,196,10,57,16
node_55,realized,BalancedAcceptance,201,10,57,10
node_55,realized,BalancedAcceptance,206,10,57,7
node_55,realized,BalancedAcceptance,211,10,57,18
node_55,realized,BalancedAcceptance,216,10,57,13
node_55,realized,BalancedAcceptance,221,10,57,11
node_55,realized,BalancedAcceptance,226,10,57,13
node_55,realized,BalancedAcceptance,231,10,57,16
node_55,realized,BalancedAcceptance,236,10,57,8
node_55,realized,BalancedAcceptance,241,10,57,14
